k,model,larch,diff
1.200000000000000e0,-1.347440696770415e-1,-1.345071799266582e-1,-2.368897503833012e-4
1.250000000000000e0,-1.023950481444940e-1,-1.019760440441987e-1,-4.190041002952588e-4
1.300000000000000e0,-6.864970230842622e-2,-6.850143370976029e-2,-1.482685986659293e-4
1.350000000000000e0,-3.465669701298425e-2,-3.460195351519825e-2,-5.474349778600285e-5
1.400000000000000e0,-9.120879116824690e-4,-8.615806808538847e-4,-5.050723082858431e-5
1.450000000000000e0,3.229697238026218e-2,3.206234833169036e-2,2.346240485718160e-4
1.500000000000000e0,6.360521522080574e-2,6.351361318496372e-2,9.160203584201998e-5
1.550000000000000e0,9.322614888324421e-2,9.284197110179941e-2,3.841777814447972e-4
1.600000000000000e0,1.194642650798598e-1,1.192198127752086e-1,2.444523046511993e-4
1.650000000000000e0,1.423104579858520e-1,1.418467050590829e-1,4.637529267690343e-4
1.700000000000000e0,1.606630733846053e-1,1.601845173882635e-1,4.785559963418340e-4
1.750000000000000e0,1.743888121858084e-1,1.738060039588686e-1,5.828082269398183e-4
1.800000000000000e0,1.830084364262453e-1,1.824037495155314e-1,6.046869107138864e-4
1.850000000000000e0,1.862742104557097e-1,1.857441106062279e-1,5.300998494817966e-4
1.900000000000000e0,1.842081964287167e-1,1.836149319892036e-1,5.932644395130471e-4
1.950000000000000e0,1.766059888218384e-1,1.761228810568809e-1,4.831077649575521e-4
2.000000000000000e0,1.642664515646077e-1,1.637107029454708e-1,5.557486191369032e-4
2.050000000000000e0,1.474141922485638e-1,1.469631014485319e-1,4.510908000318337e-4
2.100000000000000e0,1.265907365134247e-1,1.265940844774778e-1,-3.347964053046493e-6
2.150000000000000e0,1.023822419612164e-1,1.032873219147697e-1,-9.050799535533227e-4
2.200000000000000e0,7.701515080768678e-2,7.792269290600756e-2,-9.075420983207794e-4
2.250000000000000e0,5.153745565652759e-2,5.168819766163117e-2,-1.507420051035865e-4
2.300000000000000e0,2.617762796337823e-2,2.583526733293109e-2,3.423606304471319e-4
2.350000000000000e0,2.446562661639488e-3,1.937783854416020e-3,5.087788072234683e-4
2.400000000000000e0,-1.767512799686694e-2,-1.805664473956577e-2,3.815167426988349e-4
2.450000000000000e0,-3.274346580877790e-2,-3.266170080267471e-2,-8.176500610319187e-5
2.500000000000000e0,-4.382518032107124e-2,-4.246418058289012e-2,-1.360999738181122e-3
2.550000000000000e0,-5.224890881855145e-2,-4.965295685678019e-2,-2.595951961771252e-3
2.600000000000000e0,-5.753296098847314e-2,-5.537310699533237e-2,-2.159853993140774e-3
2.650000000000000e0,-5.979977007843909e-2,-5.926234440639008e-2,-5.374256720490078e-4
2.700000000000000e0,-5.986915341257627e-2,-6.014050353844529e-2,2.713501258690132e-4
2.750000000000000e0,-5.731650595775321e-2,-5.778603735051647e-2,4.695313927632616e-4
2.800000000000000e0,-5.247040781674955e-2,-5.274698990234171e-2,2.765820855921558e-4
2.850000000000000e0,-4.589837153834385e-2,-4.575698675201088e-2,-1.413847863329654e-4
2.900000000000000e0,-3.759679142597292e-2,-3.750691013416840e-2,-8.988129180452498e-5
2.950000000000000e0,-2.804338735305627e-2,-2.833331387462459e-2,2.899265215683226e-4
3.000000000000000e0,-1.808576821783272e-2,-1.851009792258654e-2,4.243297047538223e-4
3.050000000000000e0,-8.463656138237236e-3,-8.421382331279287e-3,-4.227380695794904e-5
3.100000000000000e0,1.875012609451600e-3,1.381231289104644e-3,4.937813203469556e-4
3.150000000000000e0,1.104750691948046e-2,1.020198060718492e-2,8.455263122955428e-4
3.200000000000000e0,1.829156034133850e-2,1.752911923062438e-2,7.624411107141175e-4
3.250000000000000e0,2.319802479461397e-2,2.312507094381292e-2,7.295385080104827e-5
3.300000000000000e0,2.775469750671906e-2,2.690607056251670e-2,8.486269442023638e-4
3.350000000000000e0,2.981545728932617e-2,2.867044610332271e-2,1.145011186003457e-3
3.400000000000000e0,2.906282750573905e-2,2.820179323716468e-2,8.610342685743712e-4
3.450000000000000e0,2.559955079337264e-2,2.542907697057061e-2,1.704738228020253e-4
3.500000000000000e0,2.130999948281507e-2,2.050865401010817e-2,8.013454727068964e-4
3.550000000000000e0,1.467695230637272e-2,1.372672199524562e-2,9.502303111270996e-4
3.600000000000000e0,6.053656213176244e-3,5.437329484330872e-3,6.163267288453724e-4
3.650000000000000e0,-3.846303654411999e-3,-3.938729376983998e-3,9.242572257199934e-5
3.700000000000000e0,-1.358776472872560e-2,-1.391388231518069e-2,3.261175864550832e-4
3.750000000000000e0,-2.365154505088231e-2,-2.393674479228043e-2,2.851997413981164e-4
3.800000000000000e0,-3.334724748035984e-2,-3.343339656035325e-2,8.614907999341531e-5
3.850000000000000e0,-4.191147131317721e-2,-4.183807772938228e-2,-7.339358379492705e-5
3.900000000000000e0,-4.864506263161088e-2,-4.861931616865383e-2,-2.574646295705474e-5
3.950000000000000e0,-5.335856535183749e-2,-5.330192308686196e-2,-5.664226497553715e-5
4.000000000000000e0,-5.560824185505071e-2,-5.548615110580379e-2,-1.220907492469198e-4
4.050000000000000e0,-5.503707212165573e-2,-5.486899261853788e-2,-1.680795031178475e-4
4.100000000000001e0,-5.145783717421721e-2,-5.129724543895667e-2,-1.605917352605346e-4
4.150000000000000e0,-4.505502007891991e-2,-4.484421785377745e-2,-2.108022251424632e-4
4.200000000000000e0,-3.599424329122679e-2,-3.577239847693825e-2,-2.218448142885382e-4
4.250000000000000e0,-2.466155027850797e-2,-2.449871051825350e-2,-1.628397602544684e-4
4.300000000000000e0,-1.170763451368862e-2,-1.152355668102802e-2,-1.840778326606032e-4
4.350000000000001e0,2.486117963808274e-3,2.626782176498646e-3,-1.406642126903727e-4
4.400000000000000e0,1.729191834856057e-2,1.735188489634286e-2,-5.996654778229679e-5
4.450000000000000e0,3.201871017917022e-2,3.198087201971325e-2,3.783815945697377e-5
4.500000000000000e0,4.587078910788958e-2,4.578415531956627e-2,8.663378832331203e-5
4.550000000000000e0,5.812835205576917e-2,5.802278862975022e-2,1.055634260189453e-4
4.600000000000001e0,6.815488406839490e-2,6.801860689814104e-2,1.362771702538568e-4
4.650000000000000e0,7.535484627589885e-2,7.519095819326974e-2,1.638880826291128e-4
4.700000000000000e0,7.917809803261584e-2,7.907050484280662e-2,1.075931898092269e-4
4.750000000000000e0,7.941765533533991e-2,7.932352553295795e-2,9.412980238196478e-5
4.800000000000001e0,7.596874121023779e-2,7.581138773824495e-2,1.573534719928465e-4
4.850000000000001e0,6.881951284455116e-2,6.861441912830618e-2,2.050937162449834e-4
4.900000000000000e0,5.820662740473165e-2,5.804021216658433e-2,1.664152381473244e-4
4.950000000000000e0,4.475018635974530e-2,4.458470583490288e-2,1.654805248424221e-4
5.000000000000000e0,2.902832377319497e-2,2.887273754616966e-2,1.555862270253110e-4
5.050000000000001e0,1.170840970566180e-2,1.162056570605317e-2,8.784399960863089e-5
5.100000000000001e0,-6.426912477534976e-3,-6.406409710856075e-3,-2.050276667890129e-5
5.150000000000000e0,-2.449440770132130e-2,-2.441194969227496e-2,-8.245800904634060e-5
5.200000000000000e0,-4.165696293965118e-2,-4.157383280565753e-2,-8.313013399365021e-5
5.250000000000000e0,-5.714688946028895e-2,-5.707107233779914e-2,-7.581712248980882e-5
5.300000000000001e0,-7.016778260112058e-2,-7.009799183556946e-2,-6.979076555112262e-5
5.350000000000001e0,-7.999659799978627e-2,-7.992801141411650e-2,-6.858658566977205e-5
5.400000000000000e0,-8.614731703388397e-2,-8.601348762715172e-2,-1.338294067322471e-4
5.450000000000000e0,-8.822410022823196e-2,-8.803362520742250e-2,-1.904750208094608e-4
5.500000000000000e0,-8.609740606899487e-2,-8.592152147300551e-2,-1.758845959893562e-4
5.550000000000001e0,-7.998111624582313e-2,-7.981037259893245e-2,-1.707436468906809e-4
5.600000000000001e0,-7.015446554961875e-2,-6.997406329368848e-2,-1.804022559302731e-4
5.650000000000000e0,-5.696813982272479e-2,-5.681246321899181e-2,-1.556766037329738e-4
5.700000000000000e0,-4.094810516589030e-2,-4.087629954781662e-2,-7.180561807367675e-5
5.750000000000000e0,-2.296693290685217e-2,-2.290966780584851e-2,-5.726510100365415e-5
5.800000000000001e0,-3.885508256232132e-3,-3.808900432877702e-3,-7.660782335443001e-5
5.850000000000001e0,1.536042889997003e-2,1.543935053365181e-2,-7.892163368178329e-5
5.900000000000000e0,3.379894468894724e-2,3.386380321041620e-2,-6.485852146895926e-5
5.950000000000000e0,5.056333815108487e-2,5.058289229438075e-2,-1.955414329588012e-5
6.000000000000000e0,6.486275317510251e-2,6.481106695652265e-2,5.168621857985778e-5
6.050000000000001e0,7.598135851812213e-2,7.588596955876613e-2,9.538895935599923e-5
6.100000000000001e0,8.333136799958563e-2,8.328577021902621e-2,4.559778055941710e-5
6.150000000000000e0,8.661819104622505e-2,8.665803993284260e-2,-3.984888661755226e-5
6.200000000000000e0,8.572128384020780e-2,8.585009751283547e-2,-1.288136726276673e-4
6.250000000000000e0,8.072316419742299e-2,8.091784206598349e-2,-1.946778685604916e-4
6.300000000000001e0,7.190338304253563e-2,7.212316170648757e-2,-2.197786639519389e-4
6.350000000000001e0,5.972300433301267e-2,5.992053020274670e-2,-1.975258697340318e-4
6.400000000000000e0,4.480045228870663e-2,4.493346601035843e-2,-1.330137216517951e-4
6.450000000000000e0,2.787999480075992e-2,2.792209412932242e-2,-4.209932856249696e-5
6.500000000000000e0,9.794475125467494e-3,9.743550193725685e-3,5.092493174180951e-5
6.550000000000001e0,-8.649198550871437e-3,-8.692666098155817e-3,4.346754728437943e-5
6.600000000000001e0,-2.647225723104365e-2,-2.647263444314461e-2,3.772121009680551e-7
6.650000000000000e0,-4.272166432872623e-2,-4.272516798296610e-2,3.503654239872533e-6
6.700000000000000e0,-5.663038526589935e-2,-5.666526066338105e-2,3.487539748169705e-5
6.750000000000000e0,-6.755852480732918e-2,-6.763314417566683e-2,7.461936833765004e-5
6.800000000000001e0,-7.502255435362017e-2,-7.512650645126018e-2,1.039520976400116e-4
6.850000000000001e0,-7.871635375816982e-2,-7.882422771626518e-2,1.078739580953614e-4
6.900000000000000e0,-7.852317668738376e-2,-7.860048152759019e-2,7.730484020643247e-5
6.950000000000000e0,-7.451811204244330e-2,-7.452857121851109e-2,1.045917606778968e-5
7.000000000000000e0,-6.696108993561121e-2,-6.687442348336112e-2,-8.666645225009761e-5
7.050000000000001e0,-5.616112842540004e-2,-5.608020389949824e-2,-8.092452590179738e-5
7.100000000000001e0,-4.273563741591717e-2,-4.273884800733656e-2,3.210591419389175e-6
7.150000000000000e0,-2.750312924673055e-2,-2.756105371595664e-2,5.792446922608940e-5
7.200000000000000e0,-1.125562947624377e-2,-1.133714942722469e-2,8.151995098091940e-5
7.250000000000000e0,5.182346517647962e-3,5.104386225835111e-3,7.796029181285098e-5
7.300000000000001e0,2.099546135161509e-2,2.093963023745358e-2,5.583111416150588e-5
7.350000000000001e0,3.541780922423953e-2,3.539092969323673e-2,2.687953100279777e-5
7.400000000000000e0,4.776978023521901e-2,4.776549937115418e-2,4.280864064828971e-6
7.450000000000000e0,5.748977653453086e-2,5.748897616249763e-2,8.003720332258601e-7
7.500000000000000e0,6.415932042403459e-2,6.413229924008720e-2,2.702118394738717e-5
7.550000000000001e0,6.747503790421891e-2,6.743065703094737e-2,4.438087327153506e-5
7.600000000000001e0,6.731100801016585e-2,6.729370051909321e-2,1.730749107263507e-5
7.650000000000000e0,6.378462695705714e-2,6.380681338443571e-2,-2.218642737857046e-5
7.700000000000000e0,5.716227814194382e-2,5.722324317634090e-2,-6.096503439707857e-5
7.750000000000000e0,4.785912897245064e-2,4.794765928744400e-2,-8.853031499335418e-5
7.800000000000001e0,3.641414929684673e-2,3.651224781276700e-2,-9.809851592026964e-5
7.850000000000001e0,2.345953380963931e-2,2.354673555345971e-2,-8.720174382040313e-5
7.900000000000000e0,9.686235524453524e-3,9.744023012530714e-3,-5.778748807718989e-5
7.950000000000000e0,-4.192531505021911e-3,-4.176698780340420e-3,-1.583272468149051e-5
8.000000000000000e0,-1.747791006610563e-2,-1.750738053289593e-2,2.947046679029758e-5
8.050000000000001e0,-2.956922861691992e-2,-2.958708967504839e-2,1.786105812847175e-5
8.100000000000000e0,-3.984352963508932e-2,-3.983413356577017e-2,-9.396069319156375e-6
8.150000000000000e0,-4.779168518870353e-2,-4.777453075574801e-2,-1.715443295552399e-5
8.200000000000001e0,-5.307700692485089e-2,-5.306483634664998e-2,-1.217057820090961e-5
8.250000000000000e0,-5.550906208471146e-2,-5.550704943038630e-2,-2.012654325159180e-6
8.300000000000001e0,-5.504910603755565e-2,-5.505545080616733e-2,6.344768611679652e-6
8.350000000000000e0,-5.180753466185976e-2,-5.181518410597468e-2,7.649444114916915e-6
8.400000000000000e0,-4.603372758248873e-2,-4.603283996400761e-2,-8.876184811185128e-7
8.450000000000001e0,-3.809903676730234e-2,-3.807974011877129e-2,-1.929664853104335e-5
8.500000000000000e0,-2.847400764720174e-2,-2.842900706416297e-2,-4.500058303876647e-5
8.550000000000001e0,-1.767405632757939e-2,-1.762776604187867e-2,-4.629028570071400e-5
8.600000000000000e0,-6.298276260873051e-3,-6.265467805123305e-3,-3.280845574974572e-5
8.650000000000000e0,5.035769775153548e-3,5.058164119561192e-3,-2.239434440764413e-5
8.700000000000001e0,1.574785565201123e-2,1.576394147457535e-2,-1.608582256411653e-5
8.750000000000000e0,2.530843583208224e-2,2.532237674565548e-2,-1.394091357323143e-5
8.800000000000001e0,3.326440291236927e-2,3.327940889963035e-2,-1.500598726107694e-5
8.850000000000000e0,3.926004624517588e-2,3.927746259345387e-2,-1.741634827798905e-5
8.900000000000000e0,4.305227439245696e-2,4.307090031615517e-2,-1.862592369820254e-5
8.950000000000001e0,4.451949437841507e-2,4.453524239994800e-2,-1.574802153293114e-5
9.000000000000000e0,4.366389209502932e-2,4.366986774922136e-2,-5.975654192039159e-6
9.050000000000001e0,4.059788562553945e-2,4.059426945086783e-2,3.616174671622341e-6
9.100000000000000e0,3.554789109497152e-2,3.553864066000119e-2,9.250434970332899e-6
9.150000000000000e0,2.884498268968012e-2,2.882912985981000e-2,1.585282987012077e-5
9.200000000000001e0,2.089187345384983e-2,2.086773967534297e-2,2.413377850686571e-5
9.250000000000000e0,1.214221599717891e-2,1.210864596828999e-2,3.357002888891916e-5
9.300000000000001e0,3.075233369286040e-3,3.032445262751691e-3,4.278810653434925e-5
9.350000000000000e0,-5.830113931287500e-3,-5.880191165762418e-3,5.007723447491771e-5
9.400000000000000e0,-1.412005297681689e-2,-1.417398943150237e-2,5.393645468548813e-5
9.450000000000001e0,-2.138873848399320e-2,-2.144230031957713e-2,5.356183558392902e-5
9.500000000000000e0,-2.729769011539622e-2,-2.734688254021515e-2,4.919242481893002e-5
9.550000000000001e0,-3.159036470265274e-2,-3.163332810904462e-2,4.296340639187851e-5
9.600000000000001e0,-3.410925680714499e-2,-3.414161229092184e-2,3.235548377684971e-5
9.650000000000000e0,-3.479031120286476e-2,-3.480980713837347e-2,1.949593550870654e-5
9.700000000000001e0,-3.366547946004795e-2,-3.367274827856154e-2,7.268818513588016e-6
9.750000000000000e0,-3.085890102197518e-2,-3.085638761297102e-2,-2.513409004162998e-6
9.800000000000001e0,-2.657709911368139e-2,-2.656777425911979e-2,-9.324854561596624e-6
9.850000000000001e0,-2.109523402313100e-2,-2.108134575971436e-2,-1.388826341664276e-5
9.900000000000000e0,-1.474027688967873e-2,-1.472237059660488e-2,-1.790629307384800e-5
9.950000000000001e0,-7.872098130852358e-3,-7.848486265504509e-3,-2.361186534784870e-5
1.000000000000000e1,-8.635384146493817e-4,-8.303299601267044e-4,-3.320845452267737e-5
1.005000000000000e1,5.947142276767835e-3,5.967696203880666e-3,-2.055392711283049e-5
1.010000000000000e1,1.221286025361106e-2,1.220524907322407e-2,7.611180386994654e-6
1.015000000000000e1,1.761801384364678e-2,1.758270819396180e-2,3.530564968498226e-5
1.020000000000000e1,2.191356089327073e-2,2.185545223720625e-2,5.810865606448515e-5
1.025000000000000e1,2.491746252846702e-2,2.484456504442948e-2,7.289748403754154e-5
1.030000000000000e1,2.652176639049448e-2,2.644376433561458e-2,7.800205487989292e-5
1.035000000000000e1,2.669553241056507e-2,2.662232364887630e-2,7.320876168876583e-5
1.040000000000000e1,2.548359784981041e-2,2.542397138460611e-2,5.962646520429188e-5
1.045000000000000e1,2.300139923154883e-2,2.296196189734932e-2,3.943733419950815e-5
1.050000000000000e1,1.942627014354850e-2,1.941070745512368e-2,1.556268842481737e-5
1.055000000000000e1,1.498580562358155e-2,1.499452686579414e-2,-8.721242212589991e-6
1.060000000000000e1,9.944017843054674e-3,9.974198693185289e-3,-3.018085013061465e-5
1.065000000000000e1,4.586098266189178e-3,4.632098406151893e-3,-4.600013996271506e-5
1.070000000000000e1,-7.973548735147222e-4,-7.432539632589710e-4,-5.410091025575116e-5
1.075000000000000e1,-5.925788701517317e-3,-5.872407045088559e-3,-5.338165642875762e-5
1.080000000000000e1,-1.054302160801406e-2,-1.049916537225566e-2,-4.385623575840249e-5
1.085000000000000e1,-1.442972752757565e-2,-1.440304556185425e-2,-2.668196572140277e-5
1.090000000000000e1,-1.741348841485288e-2,-1.740941248044334e-2,-4.075934409535076e-6
1.095000000000000e1,-1.937597675854539e-2,-1.939684951854412e-2,2.087275999872878e-5
1.100000000000000e1,-2.025699963517992e-2,-2.030147859947670e-2,4.447896429677495e-5
1.105000000000000e1,-2.008713961387045e-2,-2.011811528014801e-2,3.097566627756343e-5
1.110000000000000e1,-1.889026388537436e-2,-1.889830850113327e-2,8.044615758911328e-6
1.115000000000000e1,-1.675362180628563e-2,-1.674550547151661e-2,-8.116334769020517e-6
1.120000000000000e1,-1.382440145974300e-2,-1.380769691825404e-2,-1.670454148895544e-5
1.125000000000000e1,-1.028594025413751e-2,-1.026801122849810e-2,-1.792902563940539e-5
1.130000000000000e1,-6.346686555935120e-3,-6.333830322864506e-3,-1.285623307061348e-5
1.135000000000000e1,-2.228242395724569e-3,-2.225052784712364e-3,-3.189611012205038e-6
1.140000000000000e1,1.846841791299773e-3,1.837849005904521e-3,8.992785395251640e-6
1.145000000000000e1,5.666861037338006e-3,5.645344587323338e-3,2.151645001466883e-5
1.150000000000000e1,9.041725533810552e-3,9.009347291000334e-3,3.237824281021769e-5
1.155000000000000e1,1.181217107782361e-2,1.177219120098477e-2,3.997987683884360e-5
1.160000000000000e1,1.385697877077420e-2,1.381367178822808e-2,4.330698254612596e-5
1.165000000000000e1,1.509789533074890e-2,1.505585633405458e-2,4.203899669432028e-5
1.170000000000000e1,1.550208020779305e-2,1.546549873722254e-2,3.658147057051392e-5
1.175000000000000e1,1.508204476642966e-2,1.505402551560786e-2,2.801925082179801e-5
1.180000000000000e1,1.389318446268050e-2,1.387518862882983e-2,1.799583385067062e-5
1.185000000000000e1,1.202913000178999e-2,1.202059948383338e-2,8.530517956604339e-6
1.190000000000000e1,9.615251568498392e-3,9.613461261101122e-3,1.790307397270610e-6
1.195000000000000e1,6.800736180625739e-3,6.800898714359591e-3,-1.625337338519856e-7
1.200000000000000e1,3.749718230862121e-3,3.745342343972282e-3,4.375886889839819e-6
1.205000000000000e1,6.256576090357862e-4,6.154456833254968e-4,1.021192571028934e-5
1.210000000000000e1,-2.414106607878190e-3,-2.423018484298121e-3,8.911876419931755e-6
1.215000000000000e1,-5.212595700662888e-3,-5.215595463044012e-3,2.999762381123566e-6
1.220000000000000e1,-7.631604085326800e-3,-7.626646693406831e-3,-4.957391919969446e-6
1.225000000000000e1,-9.558197720907992e-3,-9.545630894253658e-3,-1.256682665433384e-5
1.230000000000000e1,-1.090975331231557e-2,-1.089185057317416e-2,-1.790273914141494e-5
1.235000000000000e1,-1.163719381629453e-2,-1.161747977356186e-2,-1.971404273267037e-5
1.240000000000000e1,-1.172631486250230e-2,-1.170878356362018e-2,-1.753129888211989e-5
1.245000000000000e1,-1.119720304832548e-2,-1.118553490485767e-2,-1.166814346781168e-5
1.250000000000000e1,-1.010184941713039e-2,-1.009872585316787e-2,-3.123563962521489e-6
1.255000000000000e1,-8.520154404354179e-3,-8.526753148078050e-3,6.598743723870704e-6
1.260000000000000e1,-6.554599458345555e-3,-6.570329299746829e-3,1.572984140127322e-5
1.265000000000000e1,-4.323921670669172e-3,-4.346426179192378e-3,2.250450852320663e-5
1.270000000000000e1,-1.956168444021761e-3,-1.981596596233264e-3,2.542815221150303e-5
1.275000000000000e1,4.184719487488460e-4,3.949609158195311e-4,2.351103292931491e-5
1.280000000000000e1,2.674671297837844e-3,2.658228262054358e-3,1.644303578348608e-5
1.285000000000000e1,4.698425553763374e-3,4.693736937645331e-3,4.688616118042957e-6
1.290000000000000e1,6.392656985658043e-3,6.403167136452872e-3,-1.051015079482891e-5
1.295000000000000e1,7.681688395190683e-3,7.708913462767189e-3,-2.722506757650567e-5
1.300000000000000e1,8.514394540980920e-3,8.557415386360352e-3,-4.302084537943264e-5
1.305000000000000e1,8.882264352829357e-3,8.921120829288290e-3,-3.885647645893338e-5
1.310000000000000e1,8.768340116873764e-3,8.799060733982397e-3,-3.072061710863300e-5
1.315000000000000e1,8.191235811459027e-3,8.216056673385493e-3,-2.482086192646601e-5
1.320000000000000e1,7.199550105252097e-3,7.220508775011014e-3,-2.095866975891734e-5
1.325000000000000e1,5.862290726879617e-3,5.880972324172317e-3,-1.868159729269923e-5
1.330000000000000e1,4.264375541101022e-3,4.281770028317760e-3,-1.739448721673788e-5
1.335000000000000e1,2.501444368914018e-3,2.517910101342152e-3,-1.646573242813356e-5
1.340000000000000e1,6.742893367682573e-4,6.896092953572842e-4,-1.531995858902692e-5
1.345000000000000e1,-1.116779322556939e-3,-1.103268397111659e-3,-1.351092544528052e-5
1.350000000000000e1,-2.777323617648995e-3,-2.766552601704902e-3,-1.077101594409253e-5
1.355000000000000e1,-4.223640950116789e-3,-4.216604818136516e-3,-7.036131980273259e-6
1.360000000000000e1,-5.386856318328236e-3,-5.384409353799396e-3,-2.446964528840176e-6
1.365000000000000e1,-6.216051232020142e-3,-6.218721903467787e-3,2.670671447644636e-6
1.370000000000000e1,-6.680296957334652e-3,-6.688139474115473e-3,7.842516780820485e-6
1.375000000000000e1,-6.769524607447529e-3,-6.782019522012581e-3,1.249491456505221e-5
1.380000000000000e1,-6.494230674139711e-3,-6.510241987221761e-3,1.601131308204967e-5
1.385000000000000e1,-5.884080187217380e-3,-5.901871631962295e-3,1.779144474491502e-5
1.390000000000000e1,-4.985527395400274e-3,-5.002836222723251e-3,1.730882732297635e-5
1.395000000000000e1,-3.858622742049733e-3,-3.872785596563409e-3,1.416285451367625e-5
1.400000000000000e1,-2.573212619240187e-3,-2.581335079556789e-3,8.122460316602274e-6
